"type";"variable";"prettyName";"year";"value"
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"Cirrhosis";2007;335
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"HCC";2007;13
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"Transplant";2007;7
"INCIDENCE";"Former.PWID.Wont.Relapse";"HCV+ acute";2007;NA
"INCIDENCE";"Former.PWID.Wont.Relapse";"HCV+ chronic";2007;19
"INCIDENCE";"Former.PWID.Wont.Relapse";"Cirrhosis";2007;27
"INCIDENCE";"Former.PWID.Wont.Relapse";"HCC";2007;10
"INCIDENCE";"Former.PWID.Wont.Relapse";"Transplant";2007;7
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"Cirrhosis";2007;9
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"HCC";2007;8
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"Transplant";2007;2
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"HCV related";2007;14
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"Not related to HCV";2007;14
"CUMULATIVE MORTALITY";"Former.PWID.Wont.Relapse";"HCV related";2007;118
"CUMULATIVE MORTALITY";"Former.PWID.Wont.Relapse";"Not related to HCV";2007;84
"YLLs";"Former.PWID.Wont.Relapse";"Cirrhosis";2007;329
"YLLs";"Former.PWID.Wont.Relapse";"HCC";2007;279
"YLLs";"Former.PWID.Wont.Relapse";"Transplant";2007;61
"YLLs";"Former.PWID.Wont.Relapse";"HCV related";2007;519
"YLLs";"Former.PWID.Wont.Relapse";"Not related to HCV";2007;471
"YLDs";"Former.PWID.Wont.Relapse";"HCV+ acute";2007;0
"YLDs";"Former.PWID.Wont.Relapse";"HCV+ chronic";2007;367
"YLDs";"Former.PWID.Wont.Relapse";"Cirrhosis";2007;103
"YLDs";"Former.PWID.Wont.Relapse";"HCC";2007;8
"YLDs";"Former.PWID.Wont.Relapse";"Transplant";2007;4
"YLDs";"Former.PWID.Wont.Relapse";"Total";2007;466
"DALYs";"Former.PWID.Wont.Relapse";"HCV+ acute";2007;0
"DALYs";"Former.PWID.Wont.Relapse";"HCV+ chronic";2007;367
"DALYs";"Former.PWID.Wont.Relapse";"Cirrhosis";2007;414
"DALYs";"Former.PWID.Wont.Relapse";"HCC";2007;283
"DALYs";"Former.PWID.Wont.Relapse";"Transplant";2007;62
"DALYs";"Former.PWID.Wont.Relapse";"HCV related";2007;952
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"Alive";2008;4694
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"HCV+ (incl. treatment)";2008;1653
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"HCV+ (excl. treatment)";2008;1513
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"HCV treatment (excl. transplant)";2008;152
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"HCV+ chronic";2008;1479
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"Cirrhosis";2008;357
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"HCC";2008;13
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"Transplant";2008;8
"INCIDENCE";"Former.PWID.Wont.Relapse";"HCV+ acute";2008;NA
"INCIDENCE";"Former.PWID.Wont.Relapse";"HCV+ chronic";2008;12
"INCIDENCE";"Former.PWID.Wont.Relapse";"Cirrhosis";2008;27
"INCIDENCE";"Former.PWID.Wont.Relapse";"HCC";2008;10
"INCIDENCE";"Former.PWID.Wont.Relapse";"Transplant";2008;8
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"Cirrhosis";2008;9
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"HCC";2008;8
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"Transplant";2008;2
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"HCV related";2008;15
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"Not related to HCV";2008;15
"CUMULATIVE MORTALITY";"Former.PWID.Wont.Relapse";"HCV related";2008;128
"CUMULATIVE MORTALITY";"Former.PWID.Wont.Relapse";"Not related to HCV";2008;95
"YLLs";"Former.PWID.Wont.Relapse";"Cirrhosis";2008;329
"YLLs";"Former.PWID.Wont.Relapse";"HCC";2008;296
"YLLs";"Former.PWID.Wont.Relapse";"Transplant";2008;68
"YLLs";"Former.PWID.Wont.Relapse";"HCV related";2008;547
"YLLs";"Former.PWID.Wont.Relapse";"Not related to HCV";2008;481
"YLDs";"Former.PWID.Wont.Relapse";"HCV+ acute";2008;0
"YLDs";"Former.PWID.Wont.Relapse";"HCV+ chronic";2008;376
"YLDs";"Former.PWID.Wont.Relapse";"Cirrhosis";2008;107
"YLDs";"Former.PWID.Wont.Relapse";"HCC";2008;8
"YLDs";"Former.PWID.Wont.Relapse";"Transplant";2008;5
"YLDs";"Former.PWID.Wont.Relapse";"Total";2008;478
"DALYs";"Former.PWID.Wont.Relapse";"HCV+ acute";2008;0
"DALYs";"Former.PWID.Wont.Relapse";"HCV+ chronic";2008;376
"DALYs";"Former.PWID.Wont.Relapse";"Cirrhosis";2008;421
"DALYs";"Former.PWID.Wont.Relapse";"HCC";2008;301
"DALYs";"Former.PWID.Wont.Relapse";"Transplant";2008;69
"DALYs";"Former.PWID.Wont.Relapse";"HCV related";2008;987
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"Alive";2009;4905
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"HCV+ (incl. treatment)";2009;1681
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"HCV+ (excl. treatment)";2009;1537
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"HCV treatment (excl. transplant)";2009;164
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"HCV+ chronic";2009;1504
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"Cirrhosis";2009;381
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"HCC";2009;13
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"Transplant";2009;9
"INCIDENCE";"Former.PWID.Wont.Relapse";"HCV+ acute";2009;NA
"INCIDENCE";"Former.PWID.Wont.Relapse";"HCV+ chronic";2009;16
"INCIDENCE";"Former.PWID.Wont.Relapse";"Cirrhosis";2009;28
"INCIDENCE";"Former.PWID.Wont.Relapse";"HCC";2009;11
"INCIDENCE";"Former.PWID.Wont.Relapse";"Transplant";2009;9
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"Cirrhosis";2009;9
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"HCC";2009;9
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"Transplant";2009;2
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"HCV related";2009;15
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"Not related to HCV";2009;16
"CUMULATIVE MORTALITY";"Former.PWID.Wont.Relapse";"HCV related";2009;138
"CUMULATIVE MORTALITY";"Former.PWID.Wont.Relapse";"Not related to HCV";2009;106
"YLLs";"Former.PWID.Wont.Relapse";"Cirrhosis";2009;322
"YLLs";"Former.PWID.Wont.Relapse";"HCC";2009;301
"YLLs";"Former.PWID.Wont.Relapse";"Transplant";2009;76
"YLLs";"Former.PWID.Wont.Relapse";"HCV related";2009;530
"YLLs";"Former.PWID.Wont.Relapse";"Not related to HCV";2009;507
"YLDs";"Former.PWID.Wont.Relapse";"HCV+ acute";2009;0
"YLDs";"Former.PWID.Wont.Relapse";"HCV+ chronic";2009;382
"YLDs";"Former.PWID.Wont.Relapse";"Cirrhosis";2009;114
"YLDs";"Former.PWID.Wont.Relapse";"HCC";2009;8
"YLDs";"Former.PWID.Wont.Relapse";"Transplant";2009;6
"YLDs";"Former.PWID.Wont.Relapse";"Total";2009;491
"DALYs";"Former.PWID.Wont.Relapse";"HCV+ acute";2009;0
"DALYs";"Former.PWID.Wont.Relapse";"HCV+ chronic";2009;382
"DALYs";"Former.PWID.Wont.Relapse";"Cirrhosis";2009;421
"DALYs";"Former.PWID.Wont.Relapse";"HCC";2009;307
"DALYs";"Former.PWID.Wont.Relapse";"Transplant";2009;79
"DALYs";"Former.PWID.Wont.Relapse";"HCV related";2009;990
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"Alive";2010;5112
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"HCV+ (incl. treatment)";2010;1714
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"HCV+ (excl. treatment)";2010;1558
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"HCV treatment (excl. transplant)";2010;177
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"HCV+ chronic";2010;1535
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"Cirrhosis";2010;400
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"HCC";2010;14
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"Transplant";2010;9
"INCIDENCE";"Former.PWID.Wont.Relapse";"HCV+ acute";2010;NA
"INCIDENCE";"Former.PWID.Wont.Relapse";"HCV+ chronic";2010;17
"INCIDENCE";"Former.PWID.Wont.Relapse";"Cirrhosis";2010;28
"INCIDENCE";"Former.PWID.Wont.Relapse";"HCC";2010;11
"INCIDENCE";"Former.PWID.Wont.Relapse";"Transplant";2010;9
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"Cirrhosis";2010;10
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"HCC";2010;8
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"Transplant";2010;2
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"HCV related";2010;16
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"Not related to HCV";2010;18
"CUMULATIVE MORTALITY";"Former.PWID.Wont.Relapse";"HCV related";2010;148
"CUMULATIVE MORTALITY";"Former.PWID.Wont.Relapse";"Not related to HCV";2010;118
"YLLs";"Former.PWID.Wont.Relapse";"Cirrhosis";2010;332
"YLLs";"Former.PWID.Wont.Relapse";"HCC";2010;298
"YLLs";"Former.PWID.Wont.Relapse";"Transplant";2010;73
"YLLs";"Former.PWID.Wont.Relapse";"HCV related";2010;535
"YLLs";"Former.PWID.Wont.Relapse";"Not related to HCV";2010;554
"YLDs";"Former.PWID.Wont.Relapse";"HCV+ acute";2010;0
"YLDs";"Former.PWID.Wont.Relapse";"HCV+ chronic";2010;390
"YLDs";"Former.PWID.Wont.Relapse";"Cirrhosis";2010;120
"YLDs";"Former.PWID.Wont.Relapse";"HCC";2010;9
"YLDs";"Former.PWID.Wont.Relapse";"Transplant";2010;6
"YLDs";"Former.PWID.Wont.Relapse";"Total";2010;503
"DALYs";"Former.PWID.Wont.Relapse";"HCV+ acute";2010;0
"DALYs";"Former.PWID.Wont.Relapse";"HCV+ chronic";2010;390
"DALYs";"Former.PWID.Wont.Relapse";"Cirrhosis";2010;436
"DALYs";"Former.PWID.Wont.Relapse";"HCC";2010;303
"DALYs";"Former.PWID.Wont.Relapse";"Transplant";2010;76
"DALYs";"Former.PWID.Wont.Relapse";"HCV related";2010;1010
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"Alive";2011;5312
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"HCV+ (incl. treatment)";2011;1747
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"HCV+ (excl. treatment)";2011;1576
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"HCV treatment (excl. transplant)";2011;186
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"HCV+ chronic";2011;1551
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"Cirrhosis";2011;417
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"HCC";2011;15
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"Transplant";2011;10
"INCIDENCE";"Former.PWID.Wont.Relapse";"HCV+ acute";2011;NA
"INCIDENCE";"Former.PWID.Wont.Relapse";"HCV+ chronic";2011;16
"INCIDENCE";"Former.PWID.Wont.Relapse";"Cirrhosis";2011;28
"INCIDENCE";"Former.PWID.Wont.Relapse";"HCC";2011;12
"INCIDENCE";"Former.PWID.Wont.Relapse";"Transplant";2011;10
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"Cirrhosis";2011;10
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"HCC";2011;9
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"Transplant";2011;2
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"HCV related";2011;17
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"Not related to HCV";2011;19
"CUMULATIVE MORTALITY";"Former.PWID.Wont.Relapse";"HCV related";2011;160
"CUMULATIVE MORTALITY";"Former.PWID.Wont.Relapse";"Not related to HCV";2011;132
"YLLs";"Former.PWID.Wont.Relapse";"Cirrhosis";2011;337
"YLLs";"Former.PWID.Wont.Relapse";"HCC";2011;303
"YLLs";"Former.PWID.Wont.Relapse";"Transplant";2011;86
"YLLs";"Former.PWID.Wont.Relapse";"HCV related";2011;560
"YLLs";"Former.PWID.Wont.Relapse";"Not related to HCV";2011;573
"YLDs";"Former.PWID.Wont.Relapse";"HCV+ acute";2011;0
"YLDs";"Former.PWID.Wont.Relapse";"HCV+ chronic";2011;394
"YLDs";"Former.PWID.Wont.Relapse";"Cirrhosis";2011;124
"YLDs";"Former.PWID.Wont.Relapse";"HCC";2011;9
"YLDs";"Former.PWID.Wont.Relapse";"Transplant";2011;6
"YLDs";"Former.PWID.Wont.Relapse";"Total";2011;513
"DALYs";"Former.PWID.Wont.Relapse";"HCV+ acute";2011;0
"DALYs";"Former.PWID.Wont.Relapse";"HCV+ chronic";2011;394
"DALYs";"Former.PWID.Wont.Relapse";"Cirrhosis";2011;441
"DALYs";"Former.PWID.Wont.Relapse";"HCC";2011;311
"DALYs";"Former.PWID.Wont.Relapse";"Transplant";2011;89
"DALYs";"Former.PWID.Wont.Relapse";"HCV related";2011;1052
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"Alive";2012;5507
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"HCV+ (incl. treatment)";2012;1766
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"HCV+ (excl. treatment)";2012;1589
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"HCV treatment (excl. transplant)";2012;196
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"HCV+ chronic";2012;1565
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"Cirrhosis";2012;436
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"HCC";2012;14
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"Transplant";2012;12
"INCIDENCE";"Former.PWID.Wont.Relapse";"HCV+ acute";2012;NA
"INCIDENCE";"Former.PWID.Wont.Relapse";"HCV+ chronic";2012;14
"INCIDENCE";"Former.PWID.Wont.Relapse";"Cirrhosis";2012;29
"INCIDENCE";"Former.PWID.Wont.Relapse";"HCC";2012;12
"INCIDENCE";"Former.PWID.Wont.Relapse";"Transplant";2012;12
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"Cirrhosis";2012;10
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"HCC";2012;9
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"Transplant";2012;2
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"HCV related";2012;18
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"Not related to HCV";2012;21
"CUMULATIVE MORTALITY";"Former.PWID.Wont.Relapse";"HCV related";2012;170
"CUMULATIVE MORTALITY";"Former.PWID.Wont.Relapse";"Not related to HCV";2012;145
"YLLs";"Former.PWID.Wont.Relapse";"Cirrhosis";2012;351
"YLLs";"Former.PWID.Wont.Relapse";"HCC";2012;298
"YLLs";"Former.PWID.Wont.Relapse";"Transplant";2012;84
"YLLs";"Former.PWID.Wont.Relapse";"HCV related";2012;574
"YLLs";"Former.PWID.Wont.Relapse";"Not related to HCV";2012;612
"YLDs";"Former.PWID.Wont.Relapse";"HCV+ acute";2012;0
"YLDs";"Former.PWID.Wont.Relapse";"HCV+ chronic";2012;398
"YLDs";"Former.PWID.Wont.Relapse";"Cirrhosis";2012;130
"YLDs";"Former.PWID.Wont.Relapse";"HCC";2012;9
"YLDs";"Former.PWID.Wont.Relapse";"Transplant";2012;8
"YLDs";"Former.PWID.Wont.Relapse";"Total";2012;522
"DALYs";"Former.PWID.Wont.Relapse";"HCV+ acute";2012;0
"DALYs";"Former.PWID.Wont.Relapse";"HCV+ chronic";2012;398
"DALYs";"Former.PWID.Wont.Relapse";"Cirrhosis";2012;463
"DALYs";"Former.PWID.Wont.Relapse";"HCC";2012;305
"DALYs";"Former.PWID.Wont.Relapse";"Transplant";2012;86
"DALYs";"Former.PWID.Wont.Relapse";"HCV related";2012;1056
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"Alive";2013;5679
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"HCV+ (incl. treatment)";2013;1784
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"HCV+ (excl. treatment)";2013;1599
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"HCV treatment (excl. transplant)";2013;206
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"HCV+ chronic";2013;1575
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"Cirrhosis";2013;457
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"HCC";2013;14
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"Transplant";2013;13
"INCIDENCE";"Former.PWID.Wont.Relapse";"HCV+ acute";2013;NA
"INCIDENCE";"Former.PWID.Wont.Relapse";"HCV+ chronic";2013;13
"INCIDENCE";"Former.PWID.Wont.Relapse";"Cirrhosis";2013;29
"INCIDENCE";"Former.PWID.Wont.Relapse";"HCC";2013;12
"INCIDENCE";"Former.PWID.Wont.Relapse";"Transplant";2013;13
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"Cirrhosis";2013;11
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"HCC";2013;9
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"Transplant";2013;2
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"HCV related";2013;17
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"Not related to HCV";2013;23
"CUMULATIVE MORTALITY";"Former.PWID.Wont.Relapse";"HCV related";2013;182
"CUMULATIVE MORTALITY";"Former.PWID.Wont.Relapse";"Not related to HCV";2013;162
"YLLs";"Former.PWID.Wont.Relapse";"Cirrhosis";2013;345
"YLLs";"Former.PWID.Wont.Relapse";"HCC";2013;293
"YLLs";"Former.PWID.Wont.Relapse";"Transplant";2013;79
"YLLs";"Former.PWID.Wont.Relapse";"HCV related";2013;544
"YLLs";"Former.PWID.Wont.Relapse";"Not related to HCV";2013;645
"YLDs";"Former.PWID.Wont.Relapse";"HCV+ acute";2013;0
"YLDs";"Former.PWID.Wont.Relapse";"HCV+ chronic";2013;400
"YLDs";"Former.PWID.Wont.Relapse";"Cirrhosis";2013;135
"YLDs";"Former.PWID.Wont.Relapse";"HCC";2013;9
"YLDs";"Former.PWID.Wont.Relapse";"Transplant";2013;8
"YLDs";"Former.PWID.Wont.Relapse";"Total";2013;531
"DALYs";"Former.PWID.Wont.Relapse";"HCV+ acute";2013;0
"DALYs";"Former.PWID.Wont.Relapse";"HCV+ chronic";2013;400
"DALYs";"Former.PWID.Wont.Relapse";"Cirrhosis";2013;463
"DALYs";"Former.PWID.Wont.Relapse";"HCC";2013;301
"DALYs";"Former.PWID.Wont.Relapse";"Transplant";2013;83
"DALYs";"Former.PWID.Wont.Relapse";"HCV related";2013;1039
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"Alive";2014;5879
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"HCV+ (incl. treatment)";2014;1800
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"HCV+ (excl. treatment)";2014;1608
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"HCV treatment (excl. transplant)";2014;219
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"HCV+ chronic";2014;1578
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"Cirrhosis";2014;478
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"HCC";2014;16
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"Transplant";2014;14
"INCIDENCE";"Former.PWID.Wont.Relapse";"HCV+ acute";2014;NA
"INCIDENCE";"Former.PWID.Wont.Relapse";"HCV+ chronic";2014;13
"INCIDENCE";"Former.PWID.Wont.Relapse";"Cirrhosis";2014;28
"INCIDENCE";"Former.PWID.Wont.Relapse";"HCC";2014;13
"INCIDENCE";"Former.PWID.Wont.Relapse";"Transplant";2014;14
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"Cirrhosis";2014;11
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"HCC";2014;10
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"Transplant";2014;3
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"HCV related";2014;18
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"Not related to HCV";2014;25
"CUMULATIVE MORTALITY";"Former.PWID.Wont.Relapse";"HCV related";2014;195
"CUMULATIVE MORTALITY";"Former.PWID.Wont.Relapse";"Not related to HCV";2014;179
"YLLs";"Former.PWID.Wont.Relapse";"Cirrhosis";2014;337
"YLLs";"Former.PWID.Wont.Relapse";"HCC";2014;301
"YLLs";"Former.PWID.Wont.Relapse";"Transplant";2014;91
"YLLs";"Former.PWID.Wont.Relapse";"HCV related";2014;571
"YLLs";"Former.PWID.Wont.Relapse";"Not related to HCV";2014;664
"YLDs";"Former.PWID.Wont.Relapse";"HCV+ acute";2014;0
"YLDs";"Former.PWID.Wont.Relapse";"HCV+ chronic";2014;401
"YLDs";"Former.PWID.Wont.Relapse";"Cirrhosis";2014;141
"YLDs";"Former.PWID.Wont.Relapse";"HCC";2014;10
"YLDs";"Former.PWID.Wont.Relapse";"Transplant";2014;9
"YLDs";"Former.PWID.Wont.Relapse";"Total";2014;539
"DALYs";"Former.PWID.Wont.Relapse";"HCV+ acute";2014;0
"DALYs";"Former.PWID.Wont.Relapse";"HCV+ chronic";2014;401
"DALYs";"Former.PWID.Wont.Relapse";"Cirrhosis";2014;460
"DALYs";"Former.PWID.Wont.Relapse";"HCC";2014;305
"DALYs";"Former.PWID.Wont.Relapse";"Transplant";2014;100
"DALYs";"Former.PWID.Wont.Relapse";"HCV related";2014;1064
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"Alive";2015;6052
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"HCV+ (incl. treatment)";2015;1808
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"HCV+ (excl. treatment)";2015;1600
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"HCV treatment (excl. transplant)";2015;226
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"HCV+ chronic";2015;1576
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"Cirrhosis";2015;495
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"HCC";2015;16
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"Transplant";2015;14
"INCIDENCE";"Former.PWID.Wont.Relapse";"HCV+ acute";2015;NA
"INCIDENCE";"Former.PWID.Wont.Relapse";"HCV+ chronic";2015;13
"INCIDENCE";"Former.PWID.Wont.Relapse";"Cirrhosis";2015;29
"INCIDENCE";"Former.PWID.Wont.Relapse";"HCC";2015;13
"INCIDENCE";"Former.PWID.Wont.Relapse";"Transplant";2015;14
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"Cirrhosis";2015;11
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"HCC";2015;10
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"Transplant";2015;3
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"HCV related";2015;18
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"Not related to HCV";2015;27
"CUMULATIVE MORTALITY";"Former.PWID.Wont.Relapse";"HCV related";2015;208
"CUMULATIVE MORTALITY";"Former.PWID.Wont.Relapse";"Not related to HCV";2015;201
"YLLs";"Former.PWID.Wont.Relapse";"Cirrhosis";2015;340
"YLLs";"Former.PWID.Wont.Relapse";"HCC";2015;302
"YLLs";"Former.PWID.Wont.Relapse";"Transplant";2015;96
"YLLs";"Former.PWID.Wont.Relapse";"HCV related";2015;567
"YLLs";"Former.PWID.Wont.Relapse";"Not related to HCV";2015;694
"YLDs";"Former.PWID.Wont.Relapse";"HCV+ acute";2015;0
"YLDs";"Former.PWID.Wont.Relapse";"HCV+ chronic";2015;400
"YLDs";"Former.PWID.Wont.Relapse";"Cirrhosis";2015;147
"YLDs";"Former.PWID.Wont.Relapse";"HCC";2015;10
"YLDs";"Former.PWID.Wont.Relapse";"Transplant";2015;9
"YLDs";"Former.PWID.Wont.Relapse";"Total";2015;543
"DALYs";"Former.PWID.Wont.Relapse";"HCV+ acute";2015;0
"DALYs";"Former.PWID.Wont.Relapse";"HCV+ chronic";2015;400
"DALYs";"Former.PWID.Wont.Relapse";"Cirrhosis";2015;467
"DALYs";"Former.PWID.Wont.Relapse";"HCC";2015;308
"DALYs";"Former.PWID.Wont.Relapse";"Transplant";2015;99
"DALYs";"Former.PWID.Wont.Relapse";"HCV related";2015;1075
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"Alive";2016;6242
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"HCV+ (incl. treatment)";2016;1795
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"HCV+ (excl. treatment)";2016;1597
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"HCV treatment (excl. transplant)";2016;237
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"HCV+ chronic";2016;1575
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"Cirrhosis";2016;512
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"HCC";2016;16
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"Transplant";2016;16
"INCIDENCE";"Former.PWID.Wont.Relapse";"HCV+ acute";2016;NA
"INCIDENCE";"Former.PWID.Wont.Relapse";"HCV+ chronic";2016;13
"INCIDENCE";"Former.PWID.Wont.Relapse";"Cirrhosis";2016;28
"INCIDENCE";"Former.PWID.Wont.Relapse";"HCC";2016;14
"INCIDENCE";"Former.PWID.Wont.Relapse";"Transplant";2016;16
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"Cirrhosis";2016;11
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"HCC";2016;10
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"Transplant";2016;3
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"HCV related";2016;18
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"Not related to HCV";2016;30
"CUMULATIVE MORTALITY";"Former.PWID.Wont.Relapse";"HCV related";2016;222
