"type";"variable";"prettyName";"year";"value"
"INCIDENCE";"Former.PWID.Wont.Relapse";"HCV+ chronic";2005;13
"INCIDENCE";"Former.PWID.Wont.Relapse";"Cirrhosis";2005;17
"INCIDENCE";"Former.PWID.Wont.Relapse";"HCC";2005;4
"INCIDENCE";"Former.PWID.Wont.Relapse";"Transplant";2005;1
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"Cirrhosis";2005;4
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"HCC";2005;3
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"Transplant";2005;0
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"HCV related";2005;7
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"Not related to HCV";2005;6
"CUMULATIVE MORTALITY";"Former.PWID.Wont.Relapse";"HCV related";2005;75
"CUMULATIVE MORTALITY";"Former.PWID.Wont.Relapse";"Not related to HCV";2005;54
"YLLs";"Former.PWID.Wont.Relapse";"Cirrhosis";2005;145
"YLLs";"Former.PWID.Wont.Relapse";"HCC";2005;121
"YLLs";"Former.PWID.Wont.Relapse";"Transplant";2005;7
"YLLs";"Former.PWID.Wont.Relapse";"HCV related";2005;273
"YLLs";"Former.PWID.Wont.Relapse";"Not related to HCV";2005;221
"YLDs";"Former.PWID.Wont.Relapse";"HCV+ acute";2005;0
"YLDs";"Former.PWID.Wont.Relapse";"HCV+ chronic";2005;312
"YLDs";"Former.PWID.Wont.Relapse";"Cirrhosis";2005;75
"YLDs";"Former.PWID.Wont.Relapse";"HCC";2005;4
"YLDs";"Former.PWID.Wont.Relapse";"Transplant";2005;1
"YLDs";"Former.PWID.Wont.Relapse";"Total";2005;392
"DALYs";"Former.PWID.Wont.Relapse";"HCV+ acute";2005;0
"DALYs";"Former.PWID.Wont.Relapse";"HCV+ chronic";2005;312
"DALYs";"Former.PWID.Wont.Relapse";"Cirrhosis";2005;220
"DALYs";"Former.PWID.Wont.Relapse";"HCC";2005;125
"DALYs";"Former.PWID.Wont.Relapse";"Transplant";2005;8
"DALYs";"Former.PWID.Wont.Relapse";"HCV related";2005;665
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"Alive";2006;4107
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"HCV+ (incl. treatment)";2006;1415
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"HCV+ (excl. treatment)";2006;1308
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"HCV treatment (excl. transplant)";2006;107
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"HCV+ chronic";2006;1269
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"Cirrhosis";2006;266
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"HCC";2006;7
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"Transplant";2006;2
"INCIDENCE";"Former.PWID.Wont.Relapse";"HCV+ acute";2006;NA
"INCIDENCE";"Former.PWID.Wont.Relapse";"HCV+ chronic";2006;11
"INCIDENCE";"Former.PWID.Wont.Relapse";"Cirrhosis";2006;18
"INCIDENCE";"Former.PWID.Wont.Relapse";"HCC";2006;5
"INCIDENCE";"Former.PWID.Wont.Relapse";"Transplant";2006;2
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"Cirrhosis";2006;4
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"HCC";2006;3
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"Transplant";2006;0
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"HCV related";2006;8
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"Not related to HCV";2006;7
"CUMULATIVE MORTALITY";"Former.PWID.Wont.Relapse";"HCV related";2006;83
"CUMULATIVE MORTALITY";"Former.PWID.Wont.Relapse";"Not related to HCV";2006;61
"YLLs";"Former.PWID.Wont.Relapse";"Cirrhosis";2006;150
"YLLs";"Former.PWID.Wont.Relapse";"HCC";2006;125
"YLLs";"Former.PWID.Wont.Relapse";"Transplant";2006;8
"YLLs";"Former.PWID.Wont.Relapse";"HCV related";2006;283
"YLLs";"Former.PWID.Wont.Relapse";"Not related to HCV";2006;240
"YLDs";"Former.PWID.Wont.Relapse";"HCV+ acute";2006;0
"YLDs";"Former.PWID.Wont.Relapse";"HCV+ chronic";2006;322
"YLDs";"Former.PWID.Wont.Relapse";"Cirrhosis";2006;80
"YLDs";"Former.PWID.Wont.Relapse";"HCC";2006;4
"YLDs";"Former.PWID.Wont.Relapse";"Transplant";2006;1
"YLDs";"Former.PWID.Wont.Relapse";"Total";2006;408
"DALYs";"Former.PWID.Wont.Relapse";"HCV+ acute";2006;0
"DALYs";"Former.PWID.Wont.Relapse";"HCV+ chronic";2006;322
"DALYs";"Former.PWID.Wont.Relapse";"Cirrhosis";2006;230
"DALYs";"Former.PWID.Wont.Relapse";"HCC";2006;129
"DALYs";"Former.PWID.Wont.Relapse";"Transplant";2006;9
"DALYs";"Former.PWID.Wont.Relapse";"HCV related";2006;691
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"Alive";2007;4320
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"HCV+ (incl. treatment)";2007;1460
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"HCV+ (excl. treatment)";2007;1343
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"HCV treatment (excl. transplant)";2007;117
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"HCV+ chronic";2007;1307
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"Cirrhosis";2007;283
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"HCC";2007;7
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"Transplant";2007;2
"INCIDENCE";"Former.PWID.Wont.Relapse";"HCV+ acute";2007;NA
"INCIDENCE";"Former.PWID.Wont.Relapse";"HCV+ chronic";2007;11
"INCIDENCE";"Former.PWID.Wont.Relapse";"Cirrhosis";2007;18
"INCIDENCE";"Former.PWID.Wont.Relapse";"HCC";2007;5
"INCIDENCE";"Former.PWID.Wont.Relapse";"Transplant";2007;2
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"Cirrhosis";2007;4
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"HCC";2007;4
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"Transplant";2007;0
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"HCV related";2007;8
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"Not related to HCV";2007;8
"CUMULATIVE MORTALITY";"Former.PWID.Wont.Relapse";"HCV related";2007;91
"CUMULATIVE MORTALITY";"Former.PWID.Wont.Relapse";"Not related to HCV";2007;69
"YLLs";"Former.PWID.Wont.Relapse";"Cirrhosis";2007;154
"YLLs";"Former.PWID.Wont.Relapse";"HCC";2007;128
"YLLs";"Former.PWID.Wont.Relapse";"Transplant";2007;9
"YLLs";"Former.PWID.Wont.Relapse";"HCV related";2007;292
"YLLs";"Former.PWID.Wont.Relapse";"Not related to HCV";2007;261
"YLDs";"Former.PWID.Wont.Relapse";"HCV+ acute";2007;0
"YLDs";"Former.PWID.Wont.Relapse";"HCV+ chronic";2007;332
"YLDs";"Former.PWID.Wont.Relapse";"Cirrhosis";2007;85
"YLDs";"Former.PWID.Wont.Relapse";"HCC";2007;4
"YLDs";"Former.PWID.Wont.Relapse";"Transplant";2007;1
"YLDs";"Former.PWID.Wont.Relapse";"Total";2007;422
"DALYs";"Former.PWID.Wont.Relapse";"HCV+ acute";2007;0
"DALYs";"Former.PWID.Wont.Relapse";"HCV+ chronic";2007;332
"DALYs";"Former.PWID.Wont.Relapse";"Cirrhosis";2007;239
"DALYs";"Former.PWID.Wont.Relapse";"HCC";2007;132
"DALYs";"Former.PWID.Wont.Relapse";"Transplant";2007;10
"DALYs";"Former.PWID.Wont.Relapse";"HCV related";2007;714
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"Alive";2008;4524
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"HCV+ (incl. treatment)";2008;1495
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"HCV+ (excl. treatment)";2008;1368
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"HCV treatment (excl. transplant)";2008;127
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"HCV+ chronic";2008;1336
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"Cirrhosis";2008;300
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"HCC";2008;7
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"Transplant";2008;2
"INCIDENCE";"Former.PWID.Wont.Relapse";"HCV+ acute";2008;NA
"INCIDENCE";"Former.PWID.Wont.Relapse";"HCV+ chronic";2008;6
"INCIDENCE";"Former.PWID.Wont.Relapse";"Cirrhosis";2008;19
"INCIDENCE";"Former.PWID.Wont.Relapse";"HCC";2008;5
"INCIDENCE";"Former.PWID.Wont.Relapse";"Transplant";2008;2
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"Cirrhosis";2008;4
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"HCC";2008;4
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"Transplant";2008;0
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"HCV related";2008;9
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"Not related to HCV";2008;9
"CUMULATIVE MORTALITY";"Former.PWID.Wont.Relapse";"HCV related";2008;100
"CUMULATIVE MORTALITY";"Former.PWID.Wont.Relapse";"Not related to HCV";2008;78
"YLLs";"Former.PWID.Wont.Relapse";"Cirrhosis";2008;158
"YLLs";"Former.PWID.Wont.Relapse";"HCC";2008;132
"YLLs";"Former.PWID.Wont.Relapse";"Transplant";2008;11
"YLLs";"Former.PWID.Wont.Relapse";"HCV related";2008;300
"YLLs";"Former.PWID.Wont.Relapse";"Not related to HCV";2008;282
"YLDs";"Former.PWID.Wont.Relapse";"HCV+ acute";2008;0
"YLDs";"Former.PWID.Wont.Relapse";"HCV+ chronic";2008;339
"YLDs";"Former.PWID.Wont.Relapse";"Cirrhosis";2008;89
"YLDs";"Former.PWID.Wont.Relapse";"HCC";2008;5
"YLDs";"Former.PWID.Wont.Relapse";"Transplant";2008;1
"YLDs";"Former.PWID.Wont.Relapse";"Total";2008;435
"DALYs";"Former.PWID.Wont.Relapse";"HCV+ acute";2008;0
"DALYs";"Former.PWID.Wont.Relapse";"HCV+ chronic";2008;339
"DALYs";"Former.PWID.Wont.Relapse";"Cirrhosis";2008;247
"DALYs";"Former.PWID.Wont.Relapse";"HCC";2008;137
"DALYs";"Former.PWID.Wont.Relapse";"Transplant";2008;12
"DALYs";"Former.PWID.Wont.Relapse";"HCV related";2008;735
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"Alive";2009;4724
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"HCV+ (incl. treatment)";2009;1525
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"HCV+ (excl. treatment)";2009;1389
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"HCV treatment (excl. transplant)";2009;136
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"HCV+ chronic";2009;1359
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"Cirrhosis";2009;318
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"HCC";2009;7
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"Transplant";2009;2
"INCIDENCE";"Former.PWID.Wont.Relapse";"HCV+ acute";2009;NA
"INCIDENCE";"Former.PWID.Wont.Relapse";"HCV+ chronic";2009;9
"INCIDENCE";"Former.PWID.Wont.Relapse";"Cirrhosis";2009;19
"INCIDENCE";"Former.PWID.Wont.Relapse";"HCC";2009;5
"INCIDENCE";"Former.PWID.Wont.Relapse";"Transplant";2009;2
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"Cirrhosis";2009;5
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"HCC";2009;4
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"Transplant";2009;0
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"HCV related";2009;9
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"Not related to HCV";2009;10
"CUMULATIVE MORTALITY";"Former.PWID.Wont.Relapse";"HCV related";2009;109
"CUMULATIVE MORTALITY";"Former.PWID.Wont.Relapse";"Not related to HCV";2009;88
"YLLs";"Former.PWID.Wont.Relapse";"Cirrhosis";2009;161
"YLLs";"Former.PWID.Wont.Relapse";"HCC";2009;135
"YLLs";"Former.PWID.Wont.Relapse";"Transplant";2009;12
"YLLs";"Former.PWID.Wont.Relapse";"HCV related";2009;307
"YLLs";"Former.PWID.Wont.Relapse";"Not related to HCV";2009;305
"YLDs";"Former.PWID.Wont.Relapse";"HCV+ acute";2009;0
"YLDs";"Former.PWID.Wont.Relapse";"HCV+ chronic";2009;345
"YLDs";"Former.PWID.Wont.Relapse";"Cirrhosis";2009;94
"YLDs";"Former.PWID.Wont.Relapse";"HCC";2009;5
"YLDs";"Former.PWID.Wont.Relapse";"Transplant";2009;2
"YLDs";"Former.PWID.Wont.Relapse";"Total";2009;446
"DALYs";"Former.PWID.Wont.Relapse";"HCV+ acute";2009;0
"DALYs";"Former.PWID.Wont.Relapse";"HCV+ chronic";2009;345
"DALYs";"Former.PWID.Wont.Relapse";"Cirrhosis";2009;255
"DALYs";"Former.PWID.Wont.Relapse";"HCC";2009;140
"DALYs";"Former.PWID.Wont.Relapse";"Transplant";2009;14
"DALYs";"Former.PWID.Wont.Relapse";"HCV related";2009;753
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"Alive";2010;4921
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"HCV+ (incl. treatment)";2010;1552
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"HCV+ (excl. treatment)";2010;1406
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"HCV treatment (excl. transplant)";2010;145
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"HCV+ chronic";2010;1379
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"Cirrhosis";2010;335
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"HCC";2010;8
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"Transplant";2010;3
"INCIDENCE";"Former.PWID.Wont.Relapse";"HCV+ acute";2010;NA
"INCIDENCE";"Former.PWID.Wont.Relapse";"HCV+ chronic";2010;10
"INCIDENCE";"Former.PWID.Wont.Relapse";"Cirrhosis";2010;19
"INCIDENCE";"Former.PWID.Wont.Relapse";"HCC";2010;6
"INCIDENCE";"Former.PWID.Wont.Relapse";"Transplant";2010;3
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"Cirrhosis";2010;5
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"HCC";2010;4
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"Transplant";2010;0
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"HCV related";2010;9
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"Not related to HCV";2010;11
"CUMULATIVE MORTALITY";"Former.PWID.Wont.Relapse";"HCV related";2010;118
"CUMULATIVE MORTALITY";"Former.PWID.Wont.Relapse";"Not related to HCV";2010;99
"YLLs";"Former.PWID.Wont.Relapse";"Cirrhosis";2010;163
"YLLs";"Former.PWID.Wont.Relapse";"HCC";2010;137
"YLLs";"Former.PWID.Wont.Relapse";"Transplant";2010;13
"YLLs";"Former.PWID.Wont.Relapse";"HCV related";2010;314
"YLLs";"Former.PWID.Wont.Relapse";"Not related to HCV";2010;328
"YLDs";"Former.PWID.Wont.Relapse";"HCV+ acute";2010;0
"YLDs";"Former.PWID.Wont.Relapse";"HCV+ chronic";2010;350
"YLDs";"Former.PWID.Wont.Relapse";"Cirrhosis";2010;99
"YLDs";"Former.PWID.Wont.Relapse";"HCC";2010;5
"YLDs";"Former.PWID.Wont.Relapse";"Transplant";2010;2
"YLDs";"Former.PWID.Wont.Relapse";"Total";2010;456
"DALYs";"Former.PWID.Wont.Relapse";"HCV+ acute";2010;0
"DALYs";"Former.PWID.Wont.Relapse";"HCV+ chronic";2010;350
"DALYs";"Former.PWID.Wont.Relapse";"Cirrhosis";2010;262
"DALYs";"Former.PWID.Wont.Relapse";"HCC";2010;142
"DALYs";"Former.PWID.Wont.Relapse";"Transplant";2010;15
"DALYs";"Former.PWID.Wont.Relapse";"HCV related";2010;770
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"Alive";2011;5116
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"HCV+ (incl. treatment)";2011;1574
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"HCV+ (excl. treatment)";2011;1420
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"HCV treatment (excl. transplant)";2011;155
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"HCV+ chronic";2011;1395
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"Cirrhosis";2011;352
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"HCC";2011;8
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"Transplant";2011;3
"INCIDENCE";"Former.PWID.Wont.Relapse";"HCV+ acute";2011;NA
"INCIDENCE";"Former.PWID.Wont.Relapse";"HCV+ chronic";2011;9
"INCIDENCE";"Former.PWID.Wont.Relapse";"Cirrhosis";2011;19
"INCIDENCE";"Former.PWID.Wont.Relapse";"HCC";2011;6
"INCIDENCE";"Former.PWID.Wont.Relapse";"Transplant";2011;3
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"Cirrhosis";2011;5
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"HCC";2011;4
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"Transplant";2011;0
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"HCV related";2011;10
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"Not related to HCV";2011;12
"CUMULATIVE MORTALITY";"Former.PWID.Wont.Relapse";"HCV related";2011;128
"CUMULATIVE MORTALITY";"Former.PWID.Wont.Relapse";"Not related to HCV";2011;111
"YLLs";"Former.PWID.Wont.Relapse";"Cirrhosis";2011;165
"YLLs";"Former.PWID.Wont.Relapse";"HCC";2011;140
"YLLs";"Former.PWID.Wont.Relapse";"Transplant";2011;14
"YLLs";"Former.PWID.Wont.Relapse";"HCV related";2011;319
"YLLs";"Former.PWID.Wont.Relapse";"Not related to HCV";2011;353
"YLDs";"Former.PWID.Wont.Relapse";"HCV+ acute";2011;0
"YLDs";"Former.PWID.Wont.Relapse";"HCV+ chronic";2011;354
"YLDs";"Former.PWID.Wont.Relapse";"Cirrhosis";2011;103
"YLDs";"Former.PWID.Wont.Relapse";"HCC";2011;5
"YLDs";"Former.PWID.Wont.Relapse";"Transplant";2011;2
"YLDs";"Former.PWID.Wont.Relapse";"Total";2011;465
"DALYs";"Former.PWID.Wont.Relapse";"HCV+ acute";2011;0
"DALYs";"Former.PWID.Wont.Relapse";"HCV+ chronic";2011;354
"DALYs";"Former.PWID.Wont.Relapse";"Cirrhosis";2011;268
"DALYs";"Former.PWID.Wont.Relapse";"HCC";2011;145
"DALYs";"Former.PWID.Wont.Relapse";"Transplant";2011;16
"DALYs";"Former.PWID.Wont.Relapse";"HCV related";2011;784
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"Alive";2012;5305
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"HCV+ (incl. treatment)";2012;1591
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"HCV+ (excl. treatment)";2012;1428
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"HCV treatment (excl. transplant)";2012;164
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"HCV+ chronic";2012;1405
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"Cirrhosis";2012;368
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"HCC";2012;8
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"Transplant";2012;3
"INCIDENCE";"Former.PWID.Wont.Relapse";"HCV+ acute";2012;NA
"INCIDENCE";"Former.PWID.Wont.Relapse";"HCV+ chronic";2012;8
"INCIDENCE";"Former.PWID.Wont.Relapse";"Cirrhosis";2012;20
"INCIDENCE";"Former.PWID.Wont.Relapse";"HCC";2012;6
"INCIDENCE";"Former.PWID.Wont.Relapse";"Transplant";2012;3
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"Cirrhosis";2012;5
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"HCC";2012;4
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"Transplant";2012;0
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"HCV related";2012;10
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"Not related to HCV";2012;14
"CUMULATIVE MORTALITY";"Former.PWID.Wont.Relapse";"HCV related";2012;138
"CUMULATIVE MORTALITY";"Former.PWID.Wont.Relapse";"Not related to HCV";2012;124
"YLLs";"Former.PWID.Wont.Relapse";"Cirrhosis";2012;167
"YLLs";"Former.PWID.Wont.Relapse";"HCC";2012;141
"YLLs";"Former.PWID.Wont.Relapse";"Transplant";2012;15
"YLLs";"Former.PWID.Wont.Relapse";"HCV related";2012;323
"YLLs";"Former.PWID.Wont.Relapse";"Not related to HCV";2012;379
"YLDs";"Former.PWID.Wont.Relapse";"HCV+ acute";2012;0
"YLDs";"Former.PWID.Wont.Relapse";"HCV+ chronic";2012;357
"YLDs";"Former.PWID.Wont.Relapse";"Cirrhosis";2012;108
"YLDs";"Former.PWID.Wont.Relapse";"HCC";2012;5
"YLDs";"Former.PWID.Wont.Relapse";"Transplant";2012;2
"YLDs";"Former.PWID.Wont.Relapse";"Total";2012;472
"DALYs";"Former.PWID.Wont.Relapse";"HCV+ acute";2012;0
"DALYs";"Former.PWID.Wont.Relapse";"HCV+ chronic";2012;357
"DALYs";"Former.PWID.Wont.Relapse";"Cirrhosis";2012;275
"DALYs";"Former.PWID.Wont.Relapse";"HCC";2012;146
"DALYs";"Former.PWID.Wont.Relapse";"Transplant";2012;17
"DALYs";"Former.PWID.Wont.Relapse";"HCV related";2012;795
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"Alive";2013;5491
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"HCV+ (incl. treatment)";2013;1604
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"HCV+ (excl. treatment)";2013;1431
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"HCV treatment (excl. transplant)";2013;172
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"HCV+ chronic";2013;1411
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"Cirrhosis";2013;384
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"HCC";2013;8
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"Transplant";2013;4
"INCIDENCE";"Former.PWID.Wont.Relapse";"HCV+ acute";2013;NA
"INCIDENCE";"Former.PWID.Wont.Relapse";"HCV+ chronic";2013;8
"INCIDENCE";"Former.PWID.Wont.Relapse";"Cirrhosis";2013;20
"INCIDENCE";"Former.PWID.Wont.Relapse";"HCC";2013;7
"INCIDENCE";"Former.PWID.Wont.Relapse";"Transplant";2013;4
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"Cirrhosis";2013;5
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"HCC";2013;5
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"Transplant";2013;1
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"HCV related";2013;10
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"Not related to HCV";2013;15
"CUMULATIVE MORTALITY";"Former.PWID.Wont.Relapse";"HCV related";2013;148
"CUMULATIVE MORTALITY";"Former.PWID.Wont.Relapse";"Not related to HCV";2013;139
"YLLs";"Former.PWID.Wont.Relapse";"Cirrhosis";2013;168
"YLLs";"Former.PWID.Wont.Relapse";"HCC";2013;142
"YLLs";"Former.PWID.Wont.Relapse";"Transplant";2013;17
"YLLs";"Former.PWID.Wont.Relapse";"HCV related";2013;327
"YLLs";"Former.PWID.Wont.Relapse";"Not related to HCV";2013;406
"YLDs";"Former.PWID.Wont.Relapse";"HCV+ acute";2013;0
"YLDs";"Former.PWID.Wont.Relapse";"HCV+ chronic";2013;358
"YLDs";"Former.PWID.Wont.Relapse";"Cirrhosis";2013;112
"YLDs";"Former.PWID.Wont.Relapse";"HCC";2013;5
"YLDs";"Former.PWID.Wont.Relapse";"Transplant";2013;2
"YLDs";"Former.PWID.Wont.Relapse";"Total";2013;478
"DALYs";"Former.PWID.Wont.Relapse";"HCV+ acute";2013;0
"DALYs";"Former.PWID.Wont.Relapse";"HCV+ chronic";2013;358
"DALYs";"Former.PWID.Wont.Relapse";"Cirrhosis";2013;280
"DALYs";"Former.PWID.Wont.Relapse";"HCC";2013;147
"DALYs";"Former.PWID.Wont.Relapse";"Transplant";2013;19
"DALYs";"Former.PWID.Wont.Relapse";"HCV related";2013;805
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"Alive";2014;5673
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"HCV+ (incl. treatment)";2014;1612
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"HCV+ (excl. treatment)";2014;1431
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"HCV treatment (excl. transplant)";2014;181
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"HCV+ chronic";2014;1413
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"Cirrhosis";2014;400
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"HCC";2014;9
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"Transplant";2014;4
"INCIDENCE";"Former.PWID.Wont.Relapse";"HCV+ acute";2014;NA
"INCIDENCE";"Former.PWID.Wont.Relapse";"HCV+ chronic";2014;7
"INCIDENCE";"Former.PWID.Wont.Relapse";"Cirrhosis";2014;20
"INCIDENCE";"Former.PWID.Wont.Relapse";"HCC";2014;7
"INCIDENCE";"Former.PWID.Wont.Relapse";"Transplant";2014;4
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"Cirrhosis";2014;5
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"HCC";2014;5
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"Transplant";2014;1
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"HCV related";2014;11
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"Not related to HCV";2014;17
"CUMULATIVE MORTALITY";"Former.PWID.Wont.Relapse";"HCV related";2014;159
"CUMULATIVE MORTALITY";"Former.PWID.Wont.Relapse";"Not related to HCV";2014;156
"YLLs";"Former.PWID.Wont.Relapse";"Cirrhosis";2014;168
"YLLs";"Former.PWID.Wont.Relapse";"HCC";2014;143
"YLLs";"Former.PWID.Wont.Relapse";"Transplant";2014;18
"YLLs";"Former.PWID.Wont.Relapse";"HCV related";2014;329
