"type";"variable";"prettyName";"year";"value"
"YLDs";"Former.PWID.Wont.Relapse";"Total";1997;215
"DALYs";"Former.PWID.Wont.Relapse";"HCV+ acute";1997;0
"DALYs";"Former.PWID.Wont.Relapse";"HCV+ chronic";1997;178
"DALYs";"Former.PWID.Wont.Relapse";"Cirrhosis";1997;32
"DALYs";"Former.PWID.Wont.Relapse";"HCC";1997;1
"DALYs";"Former.PWID.Wont.Relapse";"Transplant";1997;0
"DALYs";"Former.PWID.Wont.Relapse";"HCV related";1997;260
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"Alive";1998;2222
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"HCV+ (incl. treatment)";1998;825
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"HCV+ (excl. treatment)";1998;774
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"HCV treatment (excl. transplant)";1998;40
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"HCV+ chronic";1998;751
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"Cirrhosis";1998;102
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"HCC";1998;1
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"Transplant";1998;0
"INCIDENCE";"Former.PWID.Wont.Relapse";"HCV+ acute";1998;NA
"INCIDENCE";"Former.PWID.Wont.Relapse";"HCV+ chronic";1998;8
"INCIDENCE";"Former.PWID.Wont.Relapse";"Cirrhosis";1998;6
"INCIDENCE";"Former.PWID.Wont.Relapse";"HCC";1998;0
"INCIDENCE";"Former.PWID.Wont.Relapse";"Transplant";1998;0
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"Cirrhosis";1998;0
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"HCC";1998;0
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"Transplant";1998;0
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"HCV related";1998;1
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"Not related to HCV";1998;0
"CUMULATIVE MORTALITY";"Former.PWID.Wont.Relapse";"HCV related";1998;18
"CUMULATIVE MORTALITY";"Former.PWID.Wont.Relapse";"Not related to HCV";1998;12
"YLLs";"Former.PWID.Wont.Relapse";"Cirrhosis";1998;0
"YLLs";"Former.PWID.Wont.Relapse";"HCC";1998;0
"YLLs";"Former.PWID.Wont.Relapse";"Transplant";1998;0
"YLLs";"Former.PWID.Wont.Relapse";"HCV related";1998;31
"YLLs";"Former.PWID.Wont.Relapse";"Not related to HCV";1998;0
"YLDs";"Former.PWID.Wont.Relapse";"HCV+ acute";1998;0
"YLDs";"Former.PWID.Wont.Relapse";"HCV+ chronic";1998;191
"YLDs";"Former.PWID.Wont.Relapse";"Cirrhosis";1998;31
"YLDs";"Former.PWID.Wont.Relapse";"HCC";1998;1
"YLDs";"Former.PWID.Wont.Relapse";"Transplant";1998;0
"YLDs";"Former.PWID.Wont.Relapse";"Total";1998;232
"DALYs";"Former.PWID.Wont.Relapse";"HCV+ acute";1998;0
"DALYs";"Former.PWID.Wont.Relapse";"HCV+ chronic";1998;191
"DALYs";"Former.PWID.Wont.Relapse";"Cirrhosis";1998;37
"DALYs";"Former.PWID.Wont.Relapse";"HCC";1998;1
"DALYs";"Former.PWID.Wont.Relapse";"Transplant";1998;0
"DALYs";"Former.PWID.Wont.Relapse";"HCV related";1998;280
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"Alive";1999;2411
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"HCV+ (incl. treatment)";1999;876
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"HCV+ (excl. treatment)";1999;824
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"HCV treatment (excl. transplant)";1999;43
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"HCV+ chronic";1999;798
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"Cirrhosis";1999;115
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"HCC";1999;1
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"Transplant";1999;0
"INCIDENCE";"Former.PWID.Wont.Relapse";"HCV+ acute";1999;NA
"INCIDENCE";"Former.PWID.Wont.Relapse";"HCV+ chronic";1999;8
"INCIDENCE";"Former.PWID.Wont.Relapse";"Cirrhosis";1999;6
"INCIDENCE";"Former.PWID.Wont.Relapse";"HCC";1999;0
"INCIDENCE";"Former.PWID.Wont.Relapse";"Transplant";1999;0
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"Cirrhosis";1999;0
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"HCC";1999;0
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"Transplant";1999;0
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"HCV related";1999;1
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"Not related to HCV";1999;0
"CUMULATIVE MORTALITY";"Former.PWID.Wont.Relapse";"HCV related";1999;21
"CUMULATIVE MORTALITY";"Former.PWID.Wont.Relapse";"Not related to HCV";1999;15
"YLLs";"Former.PWID.Wont.Relapse";"Cirrhosis";1999;0
"YLLs";"Former.PWID.Wont.Relapse";"HCC";1999;0
"YLLs";"Former.PWID.Wont.Relapse";"Transplant";1999;0
"YLLs";"Former.PWID.Wont.Relapse";"HCV related";1999;38
"YLLs";"Former.PWID.Wont.Relapse";"Not related to HCV";1999;0
"YLDs";"Former.PWID.Wont.Relapse";"HCV+ acute";1999;0
"YLDs";"Former.PWID.Wont.Relapse";"HCV+ chronic";1999;203
"YLDs";"Former.PWID.Wont.Relapse";"Cirrhosis";1999;34
"YLDs";"Former.PWID.Wont.Relapse";"HCC";1999;1
"YLDs";"Former.PWID.Wont.Relapse";"Transplant";1999;0
"YLDs";"Former.PWID.Wont.Relapse";"Total";1999;247
"DALYs";"Former.PWID.Wont.Relapse";"HCV+ acute";1999;0
"DALYs";"Former.PWID.Wont.Relapse";"HCV+ chronic";1999;203
"DALYs";"Former.PWID.Wont.Relapse";"Cirrhosis";1999;40
"DALYs";"Former.PWID.Wont.Relapse";"HCC";1999;1
"DALYs";"Former.PWID.Wont.Relapse";"Transplant";1999;0
"DALYs";"Former.PWID.Wont.Relapse";"HCV related";1999;302
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"Alive";2000;2625
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"HCV+ (incl. treatment)";2000;939
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"HCV+ (excl. treatment)";2000;883
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"HCV treatment (excl. transplant)";2000;48
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"HCV+ chronic";2000;852
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"Cirrhosis";2000;127
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"HCC";2000;1
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"Transplant";2000;0
"INCIDENCE";"Former.PWID.Wont.Relapse";"HCV+ acute";2000;NA
"INCIDENCE";"Former.PWID.Wont.Relapse";"HCV+ chronic";2000;8
"INCIDENCE";"Former.PWID.Wont.Relapse";"Cirrhosis";2000;6
"INCIDENCE";"Former.PWID.Wont.Relapse";"HCC";2000;0
"INCIDENCE";"Former.PWID.Wont.Relapse";"Transplant";2000;0
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"Cirrhosis";2000;0
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"HCC";2000;0
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"Transplant";2000;0
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"HCV related";2000;1
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"Not related to HCV";2000;1
"CUMULATIVE MORTALITY";"Former.PWID.Wont.Relapse";"HCV related";2000;24
"CUMULATIVE MORTALITY";"Former.PWID.Wont.Relapse";"Not related to HCV";2000;18
"YLLs";"Former.PWID.Wont.Relapse";"Cirrhosis";2000;0
"YLLs";"Former.PWID.Wont.Relapse";"HCC";2000;0
"YLLs";"Former.PWID.Wont.Relapse";"Transplant";2000;0
"YLLs";"Former.PWID.Wont.Relapse";"HCV related";2000;41
"YLLs";"Former.PWID.Wont.Relapse";"Not related to HCV";2000;16
"YLDs";"Former.PWID.Wont.Relapse";"HCV+ acute";2000;0
"YLDs";"Former.PWID.Wont.Relapse";"HCV+ chronic";2000;216
"YLDs";"Former.PWID.Wont.Relapse";"Cirrhosis";2000;38
"YLDs";"Former.PWID.Wont.Relapse";"HCC";2000;1
"YLDs";"Former.PWID.Wont.Relapse";"Transplant";2000;0
"YLDs";"Former.PWID.Wont.Relapse";"Total";2000;265
"DALYs";"Former.PWID.Wont.Relapse";"HCV+ acute";2000;0
"DALYs";"Former.PWID.Wont.Relapse";"HCV+ chronic";2000;216
"DALYs";"Former.PWID.Wont.Relapse";"Cirrhosis";2000;48
"DALYs";"Former.PWID.Wont.Relapse";"HCC";2000;1
"DALYs";"Former.PWID.Wont.Relapse";"Transplant";2000;0
"DALYs";"Former.PWID.Wont.Relapse";"HCV related";2000;338
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"Alive";2001;2848
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"HCV+ (incl. treatment)";2001;997
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"HCV+ (excl. treatment)";2001;935
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"HCV treatment (excl. transplant)";2001;51
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"HCV+ chronic";2001;903
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"Cirrhosis";2001;139
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"HCC";2001;1
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"Transplant";2001;0
"INCIDENCE";"Former.PWID.Wont.Relapse";"HCV+ acute";2001;NA
"INCIDENCE";"Former.PWID.Wont.Relapse";"HCV+ chronic";2001;7
"INCIDENCE";"Former.PWID.Wont.Relapse";"Cirrhosis";2001;7
"INCIDENCE";"Former.PWID.Wont.Relapse";"HCC";2001;0
"INCIDENCE";"Former.PWID.Wont.Relapse";"Transplant";2001;0
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"Cirrhosis";2001;0
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"HCC";2001;0
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"Transplant";2001;0
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"HCV related";2001;1
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"Not related to HCV";2001;1
"CUMULATIVE MORTALITY";"Former.PWID.Wont.Relapse";"HCV related";2001;28
"CUMULATIVE MORTALITY";"Former.PWID.Wont.Relapse";"Not related to HCV";2001;21
"YLLs";"Former.PWID.Wont.Relapse";"Cirrhosis";2001;0
"YLLs";"Former.PWID.Wont.Relapse";"HCC";2001;0
"YLLs";"Former.PWID.Wont.Relapse";"Transplant";2001;0
"YLLs";"Former.PWID.Wont.Relapse";"HCV related";2001;41
"YLLs";"Former.PWID.Wont.Relapse";"Not related to HCV";2001;28
"YLDs";"Former.PWID.Wont.Relapse";"HCV+ acute";2001;0
"YLDs";"Former.PWID.Wont.Relapse";"HCV+ chronic";2001;229
"YLDs";"Former.PWID.Wont.Relapse";"Cirrhosis";2001;42
"YLDs";"Former.PWID.Wont.Relapse";"HCC";2001;1
"YLDs";"Former.PWID.Wont.Relapse";"Transplant";2001;0
"YLDs";"Former.PWID.Wont.Relapse";"Total";2001;282
"DALYs";"Former.PWID.Wont.Relapse";"HCV+ acute";2001;0
"DALYs";"Former.PWID.Wont.Relapse";"HCV+ chronic";2001;229
"DALYs";"Former.PWID.Wont.Relapse";"Cirrhosis";2001;50
"DALYs";"Former.PWID.Wont.Relapse";"HCC";2001;1
"DALYs";"Former.PWID.Wont.Relapse";"Transplant";2001;0
"DALYs";"Former.PWID.Wont.Relapse";"HCV related";2001;350
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"Alive";2002;3069
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"HCV+ (incl. treatment)";2002;1057
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"HCV+ (excl. treatment)";2002;993
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"HCV treatment (excl. transplant)";2002;54
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"HCV+ chronic";2002;958
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"Cirrhosis";2002;152
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"HCC";2002;1
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"Transplant";2002;0
"INCIDENCE";"Former.PWID.Wont.Relapse";"HCV+ acute";2002;NA
"INCIDENCE";"Former.PWID.Wont.Relapse";"HCV+ chronic";2002;9
"INCIDENCE";"Former.PWID.Wont.Relapse";"Cirrhosis";2002;8
"INCIDENCE";"Former.PWID.Wont.Relapse";"HCC";2002;0
"INCIDENCE";"Former.PWID.Wont.Relapse";"Transplant";2002;0
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"Cirrhosis";2002;0
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"HCC";2002;0
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"Transplant";2002;0
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"HCV related";2002;2
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"Not related to HCV";2002;1
"CUMULATIVE MORTALITY";"Former.PWID.Wont.Relapse";"HCV related";2002;33
"CUMULATIVE MORTALITY";"Former.PWID.Wont.Relapse";"Not related to HCV";2002;24
"YLLs";"Former.PWID.Wont.Relapse";"Cirrhosis";2002;0
"YLLs";"Former.PWID.Wont.Relapse";"HCC";2002;0
"YLLs";"Former.PWID.Wont.Relapse";"Transplant";2002;0
"YLLs";"Former.PWID.Wont.Relapse";"HCV related";2002;68
"YLLs";"Former.PWID.Wont.Relapse";"Not related to HCV";2002;35
"YLDs";"Former.PWID.Wont.Relapse";"HCV+ acute";2002;0
"YLDs";"Former.PWID.Wont.Relapse";"HCV+ chronic";2002;243
"YLDs";"Former.PWID.Wont.Relapse";"Cirrhosis";2002;45
"YLDs";"Former.PWID.Wont.Relapse";"HCC";2002;1
"YLDs";"Former.PWID.Wont.Relapse";"Transplant";2002;0
"YLDs";"Former.PWID.Wont.Relapse";"Total";2002;299
"DALYs";"Former.PWID.Wont.Relapse";"HCV+ acute";2002;0
"DALYs";"Former.PWID.Wont.Relapse";"HCV+ chronic";2002;243
"DALYs";"Former.PWID.Wont.Relapse";"Cirrhosis";2002;60
"DALYs";"Former.PWID.Wont.Relapse";"HCC";2002;2
"DALYs";"Former.PWID.Wont.Relapse";"Transplant";2002;0
"DALYs";"Former.PWID.Wont.Relapse";"HCV related";2002;390
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"Alive";2003;3287
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"HCV+ (incl. treatment)";2003;1113
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"HCV+ (excl. treatment)";2003;1046
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"HCV treatment (excl. transplant)";2003;59
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"HCV+ chronic";2003;1004
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"Cirrhosis";2003;164
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"HCC";2003;1
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"Transplant";2003;0
"INCIDENCE";"Former.PWID.Wont.Relapse";"HCV+ acute";2003;NA
"INCIDENCE";"Former.PWID.Wont.Relapse";"HCV+ chronic";2003;7
"INCIDENCE";"Former.PWID.Wont.Relapse";"Cirrhosis";2003;8
"INCIDENCE";"Former.PWID.Wont.Relapse";"HCC";2003;0
"INCIDENCE";"Former.PWID.Wont.Relapse";"Transplant";2003;0
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"Cirrhosis";2003;1
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"HCC";2003;0
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"Transplant";2003;0
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"HCV related";2003;2
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"Not related to HCV";2003;1
"CUMULATIVE MORTALITY";"Former.PWID.Wont.Relapse";"HCV related";2003;38
"CUMULATIVE MORTALITY";"Former.PWID.Wont.Relapse";"Not related to HCV";2003;28
"YLLs";"Former.PWID.Wont.Relapse";"Cirrhosis";2003;18
"YLLs";"Former.PWID.Wont.Relapse";"HCC";2003;0
"YLLs";"Former.PWID.Wont.Relapse";"Transplant";2003;0
"YLLs";"Former.PWID.Wont.Relapse";"HCV related";2003;66
"YLLs";"Former.PWID.Wont.Relapse";"Not related to HCV";2003;42
"YLDs";"Former.PWID.Wont.Relapse";"HCV+ acute";2003;0
"YLDs";"Former.PWID.Wont.Relapse";"HCV+ chronic";2003;255
"YLDs";"Former.PWID.Wont.Relapse";"Cirrhosis";2003;49
"YLDs";"Former.PWID.Wont.Relapse";"HCC";2003;1
"YLDs";"Former.PWID.Wont.Relapse";"Transplant";2003;0
"YLDs";"Former.PWID.Wont.Relapse";"Total";2003;317
"DALYs";"Former.PWID.Wont.Relapse";"HCV+ acute";2003;0
"DALYs";"Former.PWID.Wont.Relapse";"HCV+ chronic";2003;255
"DALYs";"Former.PWID.Wont.Relapse";"Cirrhosis";2003;81
"DALYs";"Former.PWID.Wont.Relapse";"HCC";2003;2
"DALYs";"Former.PWID.Wont.Relapse";"Transplant";2003;0
"DALYs";"Former.PWID.Wont.Relapse";"HCV related";2003;411
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"Alive";2004;3504
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"HCV+ (incl. treatment)";2004;1166
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"HCV+ (excl. treatment)";2004;1090
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"HCV treatment (excl. transplant)";2004;66
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"HCV+ chronic";2004;1054
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"Cirrhosis";2004;179
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"HCC";2004;2
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"Transplant";2004;0
"INCIDENCE";"Former.PWID.Wont.Relapse";"HCV+ acute";2004;NA
"INCIDENCE";"Former.PWID.Wont.Relapse";"HCV+ chronic";2004;4
"INCIDENCE";"Former.PWID.Wont.Relapse";"Cirrhosis";2004;9
"INCIDENCE";"Former.PWID.Wont.Relapse";"HCC";2004;1
"INCIDENCE";"Former.PWID.Wont.Relapse";"Transplant";2004;0
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"Cirrhosis";2004;0
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"HCC";2004;0
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"Transplant";2004;0
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"HCV related";2004;2
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"Not related to HCV";2004;2
"CUMULATIVE MORTALITY";"Former.PWID.Wont.Relapse";"HCV related";2004;43
"CUMULATIVE MORTALITY";"Former.PWID.Wont.Relapse";"Not related to HCV";2004;34
"YLLs";"Former.PWID.Wont.Relapse";"Cirrhosis";2004;0
"YLLs";"Former.PWID.Wont.Relapse";"HCC";2004;0
"YLLs";"Former.PWID.Wont.Relapse";"Transplant";2004;0
"YLLs";"Former.PWID.Wont.Relapse";"HCV related";2004;71
"YLLs";"Former.PWID.Wont.Relapse";"Not related to HCV";2004;51
"YLDs";"Former.PWID.Wont.Relapse";"HCV+ acute";2004;0
"YLDs";"Former.PWID.Wont.Relapse";"HCV+ chronic";2004;268
"YLDs";"Former.PWID.Wont.Relapse";"Cirrhosis";2004;54
"YLDs";"Former.PWID.Wont.Relapse";"HCC";2004;1
"YLDs";"Former.PWID.Wont.Relapse";"Transplant";2004;0
"YLDs";"Former.PWID.Wont.Relapse";"Total";2004;332
"DALYs";"Former.PWID.Wont.Relapse";"HCV+ acute";2004;0
"DALYs";"Former.PWID.Wont.Relapse";"HCV+ chronic";2004;268
"DALYs";"Former.PWID.Wont.Relapse";"Cirrhosis";2004;69
"DALYs";"Former.PWID.Wont.Relapse";"HCC";2004;3
"DALYs";"Former.PWID.Wont.Relapse";"Transplant";2004;0
"DALYs";"Former.PWID.Wont.Relapse";"HCV related";2004;433
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"Alive";2005;3711
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"HCV+ (incl. treatment)";2005;1213
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"HCV+ (excl. treatment)";2005;1126
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"HCV treatment (excl. transplant)";2005;74
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"HCV+ chronic";2005;1093
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"Cirrhosis";2005;193
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"HCC";2005;2
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"Transplant";2005;0
"INCIDENCE";"Former.PWID.Wont.Relapse";"HCV+ acute";2005;NA
"INCIDENCE";"Former.PWID.Wont.Relapse";"HCV+ chronic";2005;6
"INCIDENCE";"Former.PWID.Wont.Relapse";"Cirrhosis";2005;10
"INCIDENCE";"Former.PWID.Wont.Relapse";"HCC";2005;1
"INCIDENCE";"Former.PWID.Wont.Relapse";"Transplant";2005;0
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"Cirrhosis";2005;1
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"HCC";2005;0
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"Transplant";2005;0
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"HCV related";2005;2
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"Not related to HCV";2005;2
"CUMULATIVE MORTALITY";"Former.PWID.Wont.Relapse";"HCV related";2005;48
"CUMULATIVE MORTALITY";"Former.PWID.Wont.Relapse";"Not related to HCV";2005;39
"YLLs";"Former.PWID.Wont.Relapse";"Cirrhosis";2005;24
"YLLs";"Former.PWID.Wont.Relapse";"HCC";2005;0
"YLLs";"Former.PWID.Wont.Relapse";"Transplant";2005;0
"YLLs";"Former.PWID.Wont.Relapse";"HCV related";2005;83
"YLLs";"Former.PWID.Wont.Relapse";"Not related to HCV";2005;49
"YLDs";"Former.PWID.Wont.Relapse";"HCV+ acute";2005;0
"YLDs";"Former.PWID.Wont.Relapse";"HCV+ chronic";2005;278
"YLDs";"Former.PWID.Wont.Relapse";"Cirrhosis";2005;57
"YLDs";"Former.PWID.Wont.Relapse";"HCC";2005;1
"YLDs";"Former.PWID.Wont.Relapse";"Transplant";2005;0
"YLDs";"Former.PWID.Wont.Relapse";"Total";2005;346
"DALYs";"Former.PWID.Wont.Relapse";"HCV+ acute";2005;0
"DALYs";"Former.PWID.Wont.Relapse";"HCV+ chronic";2005;278
"DALYs";"Former.PWID.Wont.Relapse";"Cirrhosis";2005;91
"DALYs";"Former.PWID.Wont.Relapse";"HCC";2005;4
"DALYs";"Former.PWID.Wont.Relapse";"Transplant";2005;0
"DALYs";"Former.PWID.Wont.Relapse";"HCV related";2005;463
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"Alive";2006;3912
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"HCV+ (incl. treatment)";2006;1257
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"HCV+ (excl. treatment)";2006;1160
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"HCV treatment (excl. transplant)";2006;84
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"HCV+ chronic";2006;1133
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"Cirrhosis";2006;207
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"HCC";2006;2
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"Transplant";2006;0
"INCIDENCE";"Former.PWID.Wont.Relapse";"HCV+ acute";2006;NA
"INCIDENCE";"Former.PWID.Wont.Relapse";"HCV+ chronic";2006;5
"INCIDENCE";"Former.PWID.Wont.Relapse";"Cirrhosis";2006;10
"INCIDENCE";"Former.PWID.Wont.Relapse";"HCC";2006;1
"INCIDENCE";"Former.PWID.Wont.Relapse";"Transplant";2006;0
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"Cirrhosis";2006;1
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"HCC";2006;0
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"Transplant";2006;0
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"HCV related";2006;3
"YEARLY MORTALITY";"Former.PWID.Wont.Relapse";"Not related to HCV";2006;2
"CUMULATIVE MORTALITY";"Former.PWID.Wont.Relapse";"HCV related";2006;54
"CUMULATIVE MORTALITY";"Former.PWID.Wont.Relapse";"Not related to HCV";2006;45
"YLLs";"Former.PWID.Wont.Relapse";"Cirrhosis";2006;29
"YLLs";"Former.PWID.Wont.Relapse";"HCC";2006;0
"YLLs";"Former.PWID.Wont.Relapse";"Transplant";2006;0
"YLLs";"Former.PWID.Wont.Relapse";"HCV related";2006;88
"YLLs";"Former.PWID.Wont.Relapse";"Not related to HCV";2006;75
"YLDs";"Former.PWID.Wont.Relapse";"HCV+ acute";2006;0
"YLDs";"Former.PWID.Wont.Relapse";"HCV+ chronic";2006;288
"YLDs";"Former.PWID.Wont.Relapse";"Cirrhosis";2006;62
"YLDs";"Former.PWID.Wont.Relapse";"HCC";2006;1
"YLDs";"Former.PWID.Wont.Relapse";"Transplant";2006;0
"YLDs";"Former.PWID.Wont.Relapse";"Total";2006;363
"DALYs";"Former.PWID.Wont.Relapse";"HCV+ acute";2006;0
"DALYs";"Former.PWID.Wont.Relapse";"HCV+ chronic";2006;288
"DALYs";"Former.PWID.Wont.Relapse";"Cirrhosis";2006;105
"DALYs";"Former.PWID.Wont.Relapse";"HCC";2006;4
"DALYs";"Former.PWID.Wont.Relapse";"Transplant";2006;0
"DALYs";"Former.PWID.Wont.Relapse";"HCV related";2006;488
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"Alive";2007;4114
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"HCV+ (incl. treatment)";2007;1299
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"HCV+ (excl. treatment)";2007;1192
"OVERLAPPING PREVALENCE";"Former.PWID.Wont.Relapse";"HCV treatment (excl. transplant)";2007;91
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"HCV+ chronic";2007;1168
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"Cirrhosis";2007;221
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"HCC";2007;2
"DISCRETE PREVALENCE";"Former.PWID.Wont.Relapse";"Transplant";2007;0
